,Unnamed: 0,filename,artist,title,style,genre,date
2875,3238,63949.jpg,1468ab18764365ded902fc726aec2c89,Mumified Frog,Realism,still life,1946
2897,3263,50124.jpg,8cdd41002b7b5c5d112865054a7fe13e,Berlin Street Scene,Expressionism,genre painting,1914
2898,3264,100827.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Rest,Magic Realism,nude painting (nu),1911
2903,3269,31541.jpg,c8041306a183cbaf39ff8cd707c9cc7f,August,Neo-Romanticism,illustration,1890.0
2911,3278,23145.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Two girls,Post-Impressionism,genre painting,1890
2926,3294,17047.jpg,c8041306a183cbaf39ff8cd707c9cc7f,June,Neo-Romanticism,illustration,1890.0
2959,3332,51147.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Bathing in Etretat,Post-Impressionism,genre painting,1899
2964,3339,96523.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Divan,Post-Impressionism,genre painting,1893
2979,3355,75547.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Paul Alexander on green background,Expressionism,portrait,1909
2983,3360,49583.jpg,c8041306a183cbaf39ff8cd707c9cc7f,December,Neo-Romanticism,illustration,1890.0
2985,3362,47153.jpg,c8041306a183cbaf39ff8cd707c9cc7f,November,Neo-Romanticism,illustration,1890.0
2990,3367,37211.jpg,c8041306a183cbaf39ff8cd707c9cc7f,October,Neo-Romanticism,illustration,1890.0
3014,3396,9965.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,The Patient,Intimism,genre painting,1892
3015,3397,10228.jpg,49bb8d79587c2172c6cd04dd705fd891,St. Malo,Post-Impressionism,landscape,c.1907
3082,3478,66801.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Hundemordet,Realism,sketch and study,
3083,3480,102668.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Frank Haviland Burty,Expressionism,portrait,1914
3123,3527,75474.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Herreguud Lok Op Da Jenter,Realism,genre painting,
3137,3546,86237.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Dog Car,Impressionism,genre painting,1880
3151,3562,14414.jpg,8cdd41002b7b5c5d112865054a7fe13e,Frauenkirche,Expressionism,cityscape,1908
3167,3582,41115.jpg,bc58ed3c3e7750f9644953020a39e867,"Andre Benoit Barreau, called Taurel",Neoclassicism,portrait,
3177,3592,13777.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Husmann,Neo-Romanticism,landscape,
3183,3598,56902.jpg,c8041306a183cbaf39ff8cd707c9cc7f,I Spindervevet,Neo-Romanticism,mythological painting,
3196,3612,30041.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Dr. Tapie Celeyran in a corridor of the French Comedy,Art Nouveau (Modern),portrait,1894
3198,3614,54570.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Konseimao hanzui beset by demons,Ukiyo-e,mythological painting,
3199,3615,66099.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Last Crumbs (In The Restaurant La Mie),Post-Impressionism,genre painting,1891
3207,3626,44051.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,Portrait of Countess A. de Toulouse Lautrec,Post-Impressionism,portrait,c.1886
3208,3627,62354.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,"At the Moulin Rouge, The Dance",Art Nouveau (Modern),genre painting,1890
3212,3634,100077.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Toki Jurozaemon Mitsuchika,Ukiyo-e,battle painting,
3234,3662,53090.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Troll at the Karl Johan Street,Neo-Romanticism,mythological painting,1892.0
3236,3664,18098.jpg,bc58ed3c3e7750f9644953020a39e867,"Madame Franz Adolf von Stuerler, born Matilda Jarman",Neoclassicism,portrait,
3238,3667,28952.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Tamatori being pursued bya dragon,Ukiyo-e,mythological painting,
3260,3691,36095.jpg,c8041306a183cbaf39ff8cd707c9cc7f,May,Neo-Romanticism,illustration,1890.0
3266,3699,27684.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,The blossoming field,Magic Realism,landscape,1912
3268,3702,59698.jpg,bc58ed3c3e7750f9644953020a39e867,Portrait of Francois-Marius Granet,Neoclassicism,portrait,1807
3269,3703,87343.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Sofa,Post-Impressionism,genre painting,1896
3285,3719,39726.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Yui,Ukiyo-e,portrait,
3286,3720,60051.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Autumn,Ukiyo-e,landscape,
3287,3721,52317.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Honfleur in the mist,Magic Realism,cityscape,1911
3295,3730,55582.jpg,129349585c3d1f312535b6619fc36bf7,Portrait of the Artist's Wife,Romanticism,portrait,
3297,3732,13683.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The station Kambara,Ukiyo-e,genre painting,
3300,3735,34166.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,The Woman with the Parrot,Magic Realism,nude painting (nu),1909
3321,3758,479.jpg,8cdd41002b7b5c5d112865054a7fe13e,Mask Dance,Cubism,genre painting,1929
3329,3768,76350.jpg,bc58ed3c3e7750f9644953020a39e867,"Portrait of a Man, possible Edmé Bochet",Neoclassicism,portrait,
3349,3792,41129.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,A man confronted with an apparition of the Fox goddess,Ukiyo-e,mythological painting,
3357,3800,70803.jpg,dc589f213ba7bd398714ac2796b7c0ab,Head and Right Hand of a Woman,Baroque,sketch and study,
3368,3814,62199.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Det var nord i droebak,Neo-Romanticism,sketch and study,
3377,3823,37219.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Nozarashi Gosuke carrying a long sword,Ukiyo-e,battle painting,
3393,3843,51240.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Store Fisken Som Papa Fikk Paa Kroken,Realism,sketch and study,
3401,3854,92089.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Gamle Kirke Den,Neo-Romanticism,landscape,
3431,3887,43092.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Uoya Danshichi Kurobel pouring a bucket of water over himself,Ukiyo-e,portrait,
3439,3896,21839.jpg,e1587900e782de448f604b37cde0fdfd,The beggar of Livorne,Expressionism,portrait,1909
3442,3900,88132.jpg,c8041306a183cbaf39ff8cd707c9cc7f,March,Neo-Romanticism,illustration,1890.0
3455,3915,55787.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Persee killing the Dragon,Magic Realism,mythological painting,1910
3476,3940,102715.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Self-portrait of the Shunga album,Ukiyo-e,portrait,
3482,3949,58790.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Tsuchigumo,Ukiyo-e,battle painting,
3501,3972,22563.jpg,bc58ed3c3e7750f9644953020a39e867,Ursin Jules Vatinelle,Neoclassicism,portrait,
3518,3990,3239.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,"Laid down woman, sleeping",Magic Realism,genre painting,1899
3521,3993,8275.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Yamabe no Akahito,Ukiyo-e,genre painting,
3545,4019,78133.jpg,31dbc08b8d0a3196c5484c0c068b2bcc,"Near the beach, Shinnecock",Impressionism,landscape,c.1895
3555,4029,35136.jpg,129349585c3d1f312535b6619fc36bf7,In from a Stroll,Romanticism,portrait,1907
3573,4049,8059.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Bjoernen Og Reven,Realism,design,
3598,4078,90285.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Turtle and crab,Ukiyo-e,animal painting,
3609,4092,94510.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Naked woman sleeping at the edge of the water,Magic Realism,nude painting (nu),1921
3626,4115,43207.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,The Turkish bath,Magic Realism,nude painting (nu),1907
3648,4139,10101.jpg,e1587900e782de448f604b37cde0fdfd,Standing Caryatid,Expressionism,nude painting (nu),1913
3656,4149,45321.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Avbrytelse Av Kattemusikk,Neo-Romanticism,genre painting,
3681,4178,69483.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Margarita,Expressionism,portrait,1916
3723,4227,24301.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,The Beach with Honfleur gold Beach with Multitude off figures,Magic Realism,landscape,1919
3730,4235,49689.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,A street prostitute,Ukiyo-e,portrait,
3734,4239,17419.jpg,e1587900e782de448f604b37cde0fdfd,Nude,Expressionism,nude painting (nu),
3736,4241,56650.jpg,e1587900e782de448f604b37cde0fdfd,Portrait de Paul Alexanders,Expressionism,portrait,1913
3741,4247,73699.jpg,7b016984b86b58f83977299591cf4e38,Untitled,Abstract Expressionism,abstract,
3759,4270,28302.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,The Way to Locquirec,Magic Realism,landscape,1902
3761,4273,73730.jpg,e1587900e782de448f604b37cde0fdfd,Gypsy Woman with a Baby,Expressionism,portrait,1919
3788,4302,39808.jpg,e1587900e782de448f604b37cde0fdfd,Little girl in blue,Expressionism,portrait,1918
3795,4313,84943.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Black carp,Ukiyo-e,animal painting,
3796,4314,82709.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Uchiwakamaru fighting Benkei on Gojo bridge,Ukiyo-e,battle painting,
3814,4335,35309.jpg,e1587900e782de448f604b37cde0fdfd,Nude,Expressionism,nude painting (nu),1917
3848,4377,41988.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Sunset,Magic Realism,cloudscape,1910
3859,4388,853.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Tiger,Ukiyo-e,battle painting,
3878,4412,45915.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,High Noon at Kasumigaseki,Ukiyo-e,cityscape,1830
3888,4423,73515.jpg,bc58ed3c3e7750f9644953020a39e867,Roger Delivering Angelica,Neoclassicism,portrait,1819
3922,4461,47593.jpg,bc58ed3c3e7750f9644953020a39e867,The Cosimo Andrea Lazzerini Family,Neoclassicism,portrait,
3924,4463,52455.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Moonlight,Symbolism,cloudscape,1895
3945,4485,2810.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"Koga Saburo, suspendeding a basket, watching a dragon",Ukiyo-e,mythological painting,
3948,4489,54473.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The prince Morinaga is visited by the murderer Fuchibe Yoshihiro while reading the lotus sutra in his cave,Ukiyo-e,history painting,
3949,4490,100084.jpg,8cdd41002b7b5c5d112865054a7fe13e,Archers,Expressionism,genre painting,1937
3950,4491,83214.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Red Carp under wisteria,Ukiyo-e,animal painting,
3958,4499,46707.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Paul Alexandre,Expressionism,portrait,1909
3962,4504,27373.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Months of year book cover,Art Nouveau (Modern),illustration,1890.0
3978,4524,13085.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The chaste woman of Katsushika,Ukiyo-e,portrait,
3981,4527,100280.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Leon Bakst,Expressionism,portrait,1917
3991,4539,37012.jpg,bc58ed3c3e7750f9644953020a39e867,The Apotheosis of Napoleon I,Neoclassicism,history painting,1853
3993,4541,68808.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,"The Dinner, effect of lamp",Post-Impressionism,genre painting,1899
4000,4548,86154.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"Horse, Soga Goro on a rearing horse",Ukiyo-e,portrait,
4002,4550,74929.jpg,8cdd41002b7b5c5d112865054a7fe13e,Dodo and Her Son,Expressionism,portrait,c.1908
4004,4553,18372.jpg,3937af6d364e2f24d1cce16fe3916536,The human condition,Surrealism,symbolic painting,1935
4009,4558,69556.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Homing geese at Kanagawa,Ukiyo-e,portrait,
4011,4560,77959.jpg,e1587900e782de448f604b37cde0fdfd,Young Woman in a Shirt (The Little Milkmaid),Expressionism,nude painting (nu),
4048,4602,2105.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Draugen,Neo-Romanticism,mythological painting,1895.0
4060,4616,68150.jpg,dc589f213ba7bd398714ac2796b7c0ab,Leda and the Swan,Baroque,mythological painting,c.1600
4085,4642,96933.jpg,e1587900e782de448f604b37cde0fdfd,The Pretty Vegetable Vendor,Expressionism,portrait,1918
4094,4651,8085.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Forum Roman or Seen close the Palatine one,Post-Impressionism,landscape,1913
4095,4652,2266.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Tiger,Ukiyo-e,animal painting,
4108,4667,34325.jpg,e1587900e782de448f604b37cde0fdfd,Max Jacob,Expressionism,portrait,c.1916
4121,4680,61224.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Hata Rokurozaemon with his dog,Ukiyo-e,portrait,
4132,4691,80617.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,The Laundry Worker,Post-Impressionism,portrait,1888
4134,4693,32922.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Catfish,Ukiyo-e,animal painting,
4174,4737,79904.jpg,c8041306a183cbaf39ff8cd707c9cc7f,September,Neo-Romanticism,illustration,1890.0
4186,4750,87116.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Jordkloden,Realism,sketch and study,
4196,4761,3038.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Lunia Czechowska,Expressionism,portrait,1918
4234,4801,30227.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The actor,Ukiyo-e,portrait,
4253,4821,8791.jpg,e1587900e782de448f604b37cde0fdfd,Jeanne Hebuterne (with a scarf),Expressionism,portrait,1919
4254,4822,84468.jpg,e1587900e782de448f604b37cde0fdfd,Portrait of Lunia Czechowska in white blouse,Expressionism,portrait,1917
4267,4836,64641.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Seated Nude on a couch,Realism,sketch and study,c.1905
4276,4847,59494.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Returning boats at Tsukushi,Ukiyo-e,landscape,
4277,4848,47323.jpg,c9380d13360b37f21cfd174d92a7247e,Portrait of woman,Naïve Art (Primitivism),portrait,
4303,4876,68977.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,View of Mt. Fuji,,,
4323,4898,3095.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The Soga brothers practising swordstrokes on a heap of snow,Ukiyo-e,genre painting,
4328,4903,9681.jpg,8cdd41002b7b5c5d112865054a7fe13e,Street Scene,Expressionism,genre painting,1914
4330,4906,31347.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,View of Mt. Fuji,,,
4331,4907,50380.jpg,e1587900e782de448f604b37cde0fdfd,Flower vendor,Expressionism,portrait,1919
4335,4913,58165.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,They,Art Nouveau (Modern),poster,
4371,4955,21174.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Fuwa Katsuemon,Ukiyo-e,portrait,
4372,4956,14634.jpg,3937af6d364e2f24d1cce16fe3916536,The blank signature,Surrealism,symbolic painting,1965
4373,4957,37376.jpg,bc58ed3c3e7750f9644953020a39e867,"Madame Jean Auguste Dominique Ingres, born Madeleine Chapelle I",Neoclassicism,portrait,
4390,4979,46467.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Samurai Yazama Kihei Mitsunobu,Ukiyo-e,portrait,
4393,4982,95981.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Keyamura Rokusuke under the Hikosan Gongen waterfall,Ukiyo-e,portrait,
4409,4999,56133.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The young Benkei holding a pole,Ukiyo-e,genre painting,
4415,5007,77687.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Yada Gorosaemon,Ukiyo-e,portrait,
4424,5017,24797.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Kaji of Gion holding a fan,Ukiyo-e,portrait,
4426,5019,39262.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Skraedderen I Hvidsten,Realism,sketch and study,
4428,5022,101796.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Caga no Chiyo standing beside a well,Ukiyo-e,portrait,
4449,5047,26640.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Tametomo rescued from the sea monster by tengu,Ukiyo-e,mythological painting,
4476,5079,43122.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Pilgrims at the Roben waterfall Oyama,Ukiyo-e,battle painting,
4485,5089,55829.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Yorimasa shooting at the monster Nuye,Ukiyo-e,mythological painting,c.1845
4492,5098,88777.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Yoko protecting his father from a tiger,Ukiyo-e,mythological painting,
4506,5114,85826.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The actor,Ukiyo-e,portrait,
4508,5116,72732.jpg,e1587900e782de448f604b37cde0fdfd,Seated woman weared in blue blouse,Expressionism,portrait,1919
4510,5118,46499.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
4567,5179,18733.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
4569,5181,34104.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Shoriko kaei shooting a wild goose,Ukiyo-e,genre painting,
4590,5208,14484.jpg,bc58ed3c3e7750f9644953020a39e867,Dr. Jean Louis Robin,Neoclassicism,portrait,
4619,5241,29104.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Miyamoto Musashi killing a giant ,Ukiyo-e,mythological painting,
4621,5243,63532.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
4622,5244,1878.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
4623,5245,67106.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
4624,5246,60847.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Homing geese at the Northern capital,Ukiyo-e,portrait,
4631,5253,57473.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,My portrait,Realism,self-portrait,1885
4638,5263,1524.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The fifty three stations of the Tokaido,Ukiyo-e,landscape,
4641,5266,35812.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Woman doing her laundry in the river,Ukiyo-e,genre painting,
4654,5280,79089.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,A Snowstorm at Kinryozan Temple ,Ukiyo-e,cityscape,
4656,5282,29335.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Priest Nichiren praying under the storm,Ukiyo-e,landscape,
4661,5288,76626.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
4672,5300,36036.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Woman seated under a cherry blossoms,Ukiyo-e,portrait,
4680,5309,4522.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"Ishi-jo, wife of Oboshi Yoshio, one of the loyal ronin",Ukiyo-e,portrait,1848
4692,5324,9490.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Taira Koresshige attacked by a demon,Ukiyo-e,mythological painting,
4719,5355,48594.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Mount Fuji from the Sumida River embankment,,,c.1842
4721,5357,75297.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
4731,5370,87374.jpg,62b4406512c45730d2c7c40f5e3d0d12,After Us Motherhood,Surrealism,symbolic painting,1927
4734,5373,56494.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Fra Krageroe,Realism,cityscape,
4746,5387,52561.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Hanagami Danjo no jo Arakage fighting a giant salamander,Ukiyo-e,mythological painting,
4753,5394,99995.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Urawa,Ukiyo-e,portrait,
4754,5395,48375.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,The port of Pully (study),Impressionism,landscape,1889
4755,5396,100030.jpg,e1587900e782de448f604b37cde0fdfd,A red bust,Expressionism,portrait,1913
4765,5408,32196.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,The actor,Ukiyo-e,portrait,
4782,5427,55491.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
4784,5429,7607.jpg,62b4406512c45730d2c7c40f5e3d0d12,Shells and Flowers,Naïve Art (Primitivism),still life,c.1965
4785,5430,40611.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
4792,5438,62862.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Thaishun with elephants,Ukiyo-e,genre painting,
4800,5447,21558.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Suhara,Ukiyo-e,genre painting,
4802,5449,37650.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Hattara Sonja with his white tiger,Ukiyo-e,portrait,
4804,5453,58796.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Moso hunting for bamboo shoots,Ukiyo-e,genre painting,
4805,5455,83210.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Sasaki Takatsuna fording the Uji river,Ukiyo-e,battle painting,
4807,5457,10437.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
4849,5502,38782.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Mongaku doing penace at the Nachi waterfall,Ukiyo-e,portrait,
4850,5503,7828.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Watanabe Tsuna fighting the demon at the Rashomon,Ukiyo-e,mythological painting,
4867,5521,47479.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Kagehisa and Yoshitada wrestling,Ukiyo-e,battle painting,
4875,5530,57962.jpg,62b4406512c45730d2c7c40f5e3d0d12,The Elephant Celebes,Metaphysical art,symbolic painting,1921
4890,5546,51406.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Young Woman with Auburn Hair in a Pink Blouse,Impressionism,portrait,1895
4892,5548,4974.jpg,3937af6d364e2f24d1cce16fe3916536,The Rights of Man,Surrealism,symbolic painting,1947
4895,5551,55747.jpg,8cdd41002b7b5c5d112865054a7fe13e,Sertigweg,Expressionism,landscape,1926
4896,5552,35966.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"In the Waves at Kakuda enroute to Sado Island, Edo period",Ukiyo-e,landscape,c.1835
4905,5562,101343.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Dragon,Ukiyo-e,mythological painting,
4915,5572,69285.jpg,e1587900e782de448f604b37cde0fdfd,Girl in the shirt (Red-haired girl) ,Expressionism,portrait,1918
4921,5578,33242.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Courtesan in training,Ukiyo-e,portrait,
4936,5595,48271.jpg,8cdd41002b7b5c5d112865054a7fe13e,Equestrienne,Expressionism,genre painting,1913
4957,5617,88813.jpg,62b4406512c45730d2c7c40f5e3d0d12,Immortality,Expressionism,genre painting,1913
4985,5656,66071.jpg,e1587900e782de448f604b37cde0fdfd,The Amazon,Expressionism,portrait,1909
4987,5658,13520.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Island Enoshima. The Fuji can be seen far away,,,
5005,5679,2673.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,People join together to form another person,Ukiyo-e,allegorical painting,
5009,5683,57818.jpg,8cdd41002b7b5c5d112865054a7fe13e,Japanese,Japonism,portrait,1913
5011,5686,52116.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Sailing boat,Ukiyo-e,landscape,
5016,5691,68376.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
5026,5702,33008.jpg,8cdd41002b7b5c5d112865054a7fe13e,Lützowufer (Banks of the Canal) at the Mornig,Expressionism,cityscape,1929
5037,5716,28229.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Moon,Ukiyo-e,cityscape,
5045,5726,3682.jpg,68cbc428edbcf480cbbb9a0e66e7046d,Children Playing with a Cat,Impressionism,genre painting,1908
5048,5729,70071.jpg,e1587900e782de448f604b37cde0fdfd,Young Woman,Expressionism,portrait,1910
5063,5749,81423.jpg,6460e3ba02dfa3b57ebf5d3d0823aa47,House wife,Post-Impressionism,portrait,1890
5069,5757,317.jpg,49bb8d79587c2172c6cd04dd705fd891,"April Snow, Salem",Post-Impressionism,landscape,c.1907
5071,5759,38428.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Women,Ukiyo-e,portrait,
5110,5804,56665.jpg,62b4406512c45730d2c7c40f5e3d0d12,The Robing of the Bride,Surrealism,symbolic painting,1940
5119,5814,14814.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Ochanomizu,Ukiyo-e,landscape,
5125,5821,101256.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Ingrid,Realism,sketch and study,
5128,5825,24323.jpg,3937af6d364e2f24d1cce16fe3916536,The human condition,Surrealism,symbolic painting,1933
5147,5846,9856.jpg,62b4406512c45730d2c7c40f5e3d0d12,Pieta (Revolution by Night),Surrealism,symbolic painting,1923
5178,5879,56688.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Sotoku invoking a thunder storm,Ukiyo-e,history painting,
5182,5883,52343.jpg,1468ab18764365ded902fc726aec2c89,Liberation,Op Art,tessellation,1955
