,Unnamed: 0,filename,artist,title,style,genre,date
1550,1792,68612.jpg,5a6cecdea04a1e811b6c5ce9257673f8,As You Like It,Romanticism,symbolic painting,c.1880
1561,1803,44050.jpg,b1060c5ec0ca23662c00c6a7aebfba59,Enslavement,Symbolism,symbolic painting,
1599,1843,5025.jpg,44635531e589793417a87048c2427f32,SOYUT KOMPOZİSYON,Abstract Expressionism,flower painting,
1603,1847,64374.jpg,c3e9d9ebe5f2900190bef9342c440bd9,"Study sheet with self-portrait, hand, and cushions",Northern Renaissance,self-portrait,1493
1617,1861,47385.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,For cats in different poses,Ukiyo-e,animal painting,
1628,1873,36640.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,A person as a person should be,Ukiyo-e,nude painting (nu),
1629,1874,65261.jpg,baa3e6fec49e7eba24e23a8685c22955,Brita and me,Art Nouveau (Modern),self-portrait,1895
1635,1881,19349.jpg,db1318d32df7428076e03513ebf762bb,Silence,Symbolism,symbolic painting,1900
1643,1890,102744.jpg,46200eee40e22039aef7a5944bb445c9,Drafts for metal relief,Art Nouveau (Modern),design,1904
1657,1904,67752.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Hercules and the birds symphalischen,Northern Renaissance,mythological painting,
1662,1910,15048.jpg,494871bde32e449efba0331a94ce02df,Music,Synthetic Cubism,symbolic painting,1922
1669,1919,103162.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Design to a court dress,Northern Renaissance,design,
1687,1938,57321.jpg,a6027a4ba71b61a55ea598379c9d508c,The Morning Bath,Impressionism,nude painting (nu),1883
1697,1948,8607.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Venus on a dolphin,Northern Renaissance,mythological painting,
1698,1949,88851.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Hotei,Ukiyo-e,mythological painting,
1703,1954,75747.jpg,22a5e4780daa9b676b6984d34d63c175,Women,Symbolism,nude painting (nu),
1718,1969,8923.jpg,bc58ed3c3e7750f9644953020a39e867,Oedipus and the Sphinx,Neoclassicism,mythological painting,1808
1730,1981,10984.jpg,28af2c0bffbfe423dc5b8b9b6aaf2415,Biarritz,Impressionism,marina,
1734,1986,9580.jpg,7c98b429a2bb61258b16b080a91eb07a,Spurge With Yham ,Art Nouveau (Modern),flower painting,1909.0
1752,2004,47782.jpg,d880f75735034af92204bc70a5802e7d,Cymon and Iphigenia,Academicism,mythological painting,1884
1755,2008,60858.jpg,be80d7a4e112407465a49e215d44a61e,Fairy Tale II,Symbolism,symbolic painting,1909
1765,2019,25029.jpg,f65568808d824dc5206dce104e764717,Croiseur Noir,Surrealism,figurative,
1767,2021,78987.jpg,1e595d48fcdc7832cb923efc35aa8da4,Flexible  ,Neo-Expressionism,figurative,1984.0
1769,2023,25327.jpg,1419dccc553b12e6c8be580922985dde,Dream Jungle,Expressionism,animal painting,
1771,2025,22027.jpg,4c392a8f970f3d2094cf13873fd0c92e,Bacchus and Ariadne ,Baroque,mythological painting,1640
1777,2031,60902.jpg,b223caa3b80154b3741fff3af42566c9,Psyche transported to Heaven,Romanticism,mythological painting,
1786,2040,102153.jpg,8f59e3f70611b198f0536f60187cb64b,Marsyas Flayed by Apollo,Baroque,mythological painting,1625
1805,2063,36620.jpg,d8a3c897c506be7de91d8f892f14f934,Nude woman sitting on the bed,Realism,nude painting (nu),1913.0
1811,2070,76616.jpg,925aa369b0793b82b0c79df590b98832,Flowers in a glass vase,Romanticism,flower painting,c.1814
1819,2078,9745.jpg,c8041306a183cbaf39ff8cd707c9cc7f,Ja Ja Du Faar Leva Da,Neo-Romanticism,mythological painting,
1826,2086,56812.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,Bust,Realism,nude painting (nu),1916
1827,2087,63049.jpg,494871bde32e449efba0331a94ce02df,Hommage a Modigliani [Nude] ,Expressionism,nude painting (nu),1930
1830,2091,56630.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Venus und Amor,Northern Renaissance,mythological painting,
1836,2098,31071.jpg,d8a3c897c506be7de91d8f892f14f934,Flowers ,Art Nouveau (Modern),flower painting,1908.0
1838,2102,101092.jpg,1ae80fd3af969741be58cae9964af887,Nocturnal voyage,Romanticism,marina,
1847,2112,45184.jpg,5f5b31e07a9f529fab95992e6ef63c47,The Bard,Neoclassicism,mythological painting,1778
1856,2125,61405.jpg,db1318d32df7428076e03513ebf762bb,Head of Orpheus on the Water or The Mystic,Symbolism,symbolic painting,1880
1857,2126,47239.jpg,c67e1b5f39902c7b8986d307344e4f21,Roses,Post-Impressionism,flower painting,1939.0
1859,2129,47446.jpg,d8a3c897c506be7de91d8f892f14f934,Massaida on the Divan  ,Realism,nude painting (nu),1912.0
1864,2135,99229.jpg,e5ff34fd17269062c990b15bc47c280a,Chrysanthemums and bamboo,Ink and wash painting,flower painting,1707.0
1865,2136,44598.jpg,bc58ed3c3e7750f9644953020a39e867,Self-Portrait,Neoclassicism,self-portrait,1804
1869,2142,94079.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Woman aiu being capped Bath,Magic Realism,nude painting (nu),1897
1874,2147,11105.jpg,28af2c0bffbfe423dc5b8b9b6aaf2415,Boats on the Shore,Post-Impressionism,marina,
1875,2148,78215.jpg,25b752932874a46bf760fbb4ba3ae154,Cadavre Exquis (Surrealist Group Collective Work),Surrealism,symbolic painting,1948.0
1879,2152,59216.jpg,8babb43a3cc2521e4c1acf6ff1e12869,Stalinterieur,Realism,self-portrait,1895
1895,2171,61894.jpg,4ba48c65db9c25bb7cac995431a495c5,Bees ,Rococo,animal painting,1774.0
1901,2177,83080.jpg,d880f75735034af92204bc70a5802e7d,The Bath of Psyche,Academicism,mythological painting,c.1890
1918,2195,46715.jpg,d7f21b854745372690a1896b8342d19f,Thracian Girl Carrying the Head of Orpheus,Symbolism,mythological painting,1864
1920,2197,41943.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,"Vase with Lilacs, Daisies and Anemones",Post-Impressionism,flower painting,1887
1922,2199,2195.jpg,13bfbf505674b6050a7e1d1b7687d228,Young Girls by the Sea,Symbolism,nude painting (nu),1894
1941,2219,50531.jpg,782192dc825c7c1149825adcb7caacbc,Grey mullet and camellia,Ukiyo-e,animal painting,
1949,2228,94070.jpg,062244b785e58518f2f189329633c59e,"Sketches of scenery for Aleksey Verstovsky's Askold's Grave, Mikhail Glinka's Ruslan and Ludmilla, Sadko by Nikolai Rimsky-Korsakov",Art Nouveau (Modern),design,1912.0
1952,2232,19728.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Design for All Saints picture,Northern Renaissance,design,
1955,2235,32124.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Seated Nude Child,Northern Renaissance,nude painting (nu),1506
1957,2237,43359.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Bacchanal with Silenus,Northern Renaissance,mythological painting,
1986,2267,56120.jpg,e30d5f45c6dc5527ed6a99dda601fc21,Orchid and Hummingbird,Romanticism,animal painting,1880.0
1987,2268,59517.jpg,bf1d0c9118c5c4d6973bfeb5d7657d83,Cabin,Realism,nude painting (nu),1917
1988,2269,90451.jpg,8f59e3f70611b198f0536f60187cb64b,Self-Portrait,Baroque,self-portrait,
1989,2270,9728.jpg,46200eee40e22039aef7a5944bb445c9,Design for the fabric,Art Nouveau (Modern),design,1902
1990,2271,52505.jpg,bfb541e54ad5c7320e8f80e2a2163e93,A colored version of the Big wave,Ukiyo-e,marina,
2000,2282,71994.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Nude Study (Nude Female from the Back),Northern Renaissance,nude painting (nu),1495
2001,2283,20881.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Self-Portrait,Post-Impressionism,self-portrait,1887
2021,2304,93876.jpg,5c147c5e335fa44f75dcbf7ac11a4f97,Shrimp,Ink and wash painting,animal painting,
2028,2311,94679.jpg,51b72626792ce4fabab05000bac62e7d,Greek Interior,Academicism,nude painting (nu),1848
2040,2324,7013.jpg,3e36ebeab591f6a9174179f0c6b54652,Ceiling of Colegio de San Ildefonso,Muralism,symbolic painting,1926
2045,2329,25264.jpg,3e36ebeab591f6a9174179f0c6b54652,Farewell,Muralism,symbolic painting,1926
2049,2333,101977.jpg,3e36ebeab591f6a9174179f0c6b54652,Reaching out,Muralism,symbolic painting,1924
2052,2336,44.jpg,183ead1b4ef41afcb47cd4fcb9f5a1df,Ships at sea,Romanticism,marina,1867
2054,2338,102173.jpg,8f59e3f70611b198f0536f60187cb64b,Prometheus Bound,Baroque,mythological painting,c.1640
2060,2345,23875.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Stork,Northern Renaissance,animal painting,
2085,2372,15902.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Self-Portrait at the Age of Twenty Eight,Northern Renaissance,self-portrait,1500
2086,2373,58132.jpg,c8c719bbaa146ed79fe08d536dc2dd7e,The Red Dragon and the Woman Clothed with the Sun,Symbolism,symbolic painting,1805
2089,2376,58436.jpg,22a5e4780daa9b676b6984d34d63c175,The Cold Devils,Symbolism,nude painting (nu),c.1860
2108,2397,748.jpg,7e7b4392f5776bb7c65a603155727f59,Grien in the church St. George Gutach Bleienbach,Northern Renaissance,design,
2113,2402,71477.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Still Life,Post-Impressionism,flower painting,1889
2115,2405,79054.jpg,9d9ad9e2fbdcff68dadc266ccc6e4aed,Three deities,High Renaissance,mythological painting,1500
2124,2416,704.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,"Octopus, Red Fish",Ukiyo-e,animal painting,
2127,2419,63995.jpg,a087f33967e659c63924aa07c89b948f,The Silver Age,Northern Renaissance,mythological painting,c.1516
2135,2430,30903.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Taira Koremochi spies the reflection of a female demon,Ukiyo-e,mythological painting,
2137,2433,17443.jpg,a087f33967e659c63924aa07c89b948f,The Judgement of Paris,Northern Renaissance,mythological painting,1528
2142,2438,60586.jpg,22a5e4780daa9b676b6984d34d63c175,Pornocrates,Symbolism,nude painting (nu),1896
2143,2439,28444.jpg,c5d221866879b9c2c6781275eebf7b68,Solitude,,figurative,1931
2144,2440,58635.jpg,968f343113196290d910e3263f6fbc53,The Erythraean Sibyl,Mannerism (Late Renaissance),mythological painting,1564
2147,2443,14904.jpg,c5d221866879b9c2c6781275eebf7b68,L'Aragonese,,figurative,1931
2180,2477,22448.jpg,f44205b1eb2de981de766e0688f8cbac,"Costume design for ""Venetian madmen""",Art Nouveau (Modern),design,1915
2183,2480,84517.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Self-Portrait,Realism,self-portrait,1886
2187,2484,29811.jpg,8f59e3f70611b198f0536f60187cb64b,The Apotheosis of Aeneas,Baroque,mythological painting,1617
2194,2492,27683.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Seated Male Nude Seen from the Back,Realism,nude painting (nu),c.1886
2196,2495,2140.jpg,46200eee40e22039aef7a5944bb445c9,The Frog King,Symbolism,symbolic painting,c.1895
2202,2501,39642.jpg,aa344e9aa644e0506a60917da0f29178,Old Couple,Verism,nude painting (nu),
2219,2519,50519.jpg,d880f75735034af92204bc70a5802e7d,The Daphnephoria,Academicism,mythological painting,c.1875
2232,2533,24215.jpg,b36edf57ed623e40e433565053f5f6ca,Naked model in the workshop,Cubism,nude painting (nu),1913.0
2246,2547,79160.jpg,8b1800319323ab9b0ce2e0b11b3f4772,Medea,Romanticism,mythological painting,1838
2289,2591,67434.jpg,34af3fde07e283bb8c99f8de85e5f94d,The Rape of Europa,Baroque,mythological painting,1639
2299,2602,72714.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Self-Portrait with Dark Felt Hat,Post-Impressionism,self-portrait,1886
2318,2623,72105.jpg,1e595d48fcdc7832cb923efc35aa8da4,Brother's Sausage ,Neo-Expressionism,figurative,1983.0
2349,2658,4439.jpg,96b1e2ecd1eb346bcf571bc910ff14a0,Wild man with shield,Northern Renaissance,mythological painting,1490
2351,2660,22388.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Vase with Carnations and Other Flowers,Realism,flower painting,1886
2361,2672,73117.jpg,f8eb8562e3a8e1961e35893052a3da7e,The morning catch,Impressionism,marina,
2365,2677,25542.jpg,3524ecd495d905ffbe4f424717d747a1,Pan and Syrinx,Classicism,mythological painting,1638
2371,2684,33468.jpg,1b364d98237678788dceab6d21ca5d7f,Ballerina Carlotta Chabert as Venus,Romanticism,nude painting (nu),1830
2378,2693,53367.jpg,34af3fde07e283bb8c99f8de85e5f94d,Self-portrait,Baroque,self-portrait,c.1635
2388,2703,14259.jpg,b223caa3b80154b3741fff3af42566c9,Female Nude from Behind,Neoclassicism,nude painting (nu),c.1800
2391,2706,100880.jpg,3cc9a44380296d93e68b71a27643c25f,Self-portrait with white turbaned (detail),Post-Impressionism,self-portrait,1882
2392,2707,38152.jpg,9ee8bdc8cacd9654c2f565c618af10ab,Orestes and the Erinyes,Symbolism,mythological painting,1905
2396,2711,72591.jpg,a6027a4ba71b61a55ea598379c9d508c,After the Bath,Impressionism,nude painting (nu),1886
2398,2713,58789.jpg,9aedafc30e2a675b8d761b0b313e2376,Jupiter and Callisto ,Rococo,mythological painting,1744
2407,2725,18135.jpg,f72f31224ccfa5ec42755d755eb374a5,Europa,Rococo,mythological painting,1753
2409,2727,26329.jpg,46200eee40e22039aef7a5944bb445c9,"Holy Spirit Church in Düsseldorf, design for the left side wall with a baptistery",Art Nouveau (Modern),design,1907
2427,2746,24552.jpg,062244b785e58518f2f189329633c59e,"Sketch for the Opera, The Golden Cockerel, by Nikolai Rimsky-Korsakov ",Art Nouveau (Modern),design,1909.0
2432,2752,39624.jpg,d880f75735034af92204bc70a5802e7d,Perseus On Pegasus Hastening To the Rescue of Andromeda,Academicism,mythological painting,
2438,2759,31847.jpg,60532377d2fb5ccaf72bfac7c9406191,"Illustration for Dostoevsky's ""The Possessed""",Symbolism,design,1913
2444,2765,100996.jpg,c5d221866879b9c2c6781275eebf7b68,Testa,,figurative,1972
2458,2780,40037.jpg,5fc2ffdd3d24ab503edd9a271dc379bd,"Corot Painting in the Studio of his Friend, Painter Constant Dutilleux ",Realism,self-portrait,1871
2463,2786,56621.jpg,c5d221866879b9c2c6781275eebf7b68,Il Pittore e la Modella,,self-portrait,1961
2466,2789,18829.jpg,b6796f9016a2f72aa60dac68358cc204,The Sanctuary of Hercules,Symbolism,mythological painting,1884
2487,2812,87063.jpg,1b364d98237678788dceab6d21ca5d7f,Vase of Flowers on the Window of a Harem ,Romanticism,flower painting,
2500,2825,2485.jpg,c5d221866879b9c2c6781275eebf7b68,Figura di Donna,,figurative,1969
2511,2838,89387.jpg,1e595d48fcdc7832cb923efc35aa8da4,Dos Cabezas,Neo-Expressionism,figurative,1982.0
2524,2852,19938.jpg,46200eee40e22039aef7a5944bb445c9,Stage design for 'The minutes of love' by Edward Bauersfeld,Art Nouveau (Modern),design,c.1908
2527,2855,16735.jpg,a087f33967e659c63924aa07c89b948f,The Judgment of Paris,Northern Renaissance,mythological painting,1527
2535,2865,24512.jpg,f65568808d824dc5206dce104e764717,Composition,Surrealism,figurative,
2545,2875,26373.jpg,accb302082074fa3b73308a2e42f1fd4,Venus and Cupid,High Renaissance,mythological painting,c.1525
2556,2887,26006.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Ornaments for two spoons stalks,Northern Renaissance,design,
2562,2893,48643.jpg,46200eee40e22039aef7a5944bb445c9,Stage design for 'The minutes of love' by Edward Bauersfeld,Art Nouveau (Modern),design,c.1908
2567,2899,35741.jpg,34af3fde07e283bb8c99f8de85e5f94d,Abduction of Deianira,Baroque,mythological painting,1621
2591,2924,98062.jpg,8cdd41002b7b5c5d112865054a7fe13e,Female Nudes Striding into the Sea,Expressionism,nude painting (nu),1912
2595,2928,66688.jpg,a6027a4ba71b61a55ea598379c9d508c,Study for the Self Portrait,Impressionism,self-portrait,1855
2614,2952,35618.jpg,f72f31224ccfa5ec42755d755eb374a5,Susanna and the Elders,Rococo,mythological painting,1723
2617,2955,9792.jpg,ce3d8977aae5986601232aa58d15282a,Lilac,Realism,flower painting,1951
2626,2966,43779.jpg,de42ef05d5901837bbe974fdb3c30ba5,The Return of the Deer to the Stream at Plaisir Fontaine,Realism,animal painting,1866
2636,2976,71602.jpg,db1318d32df7428076e03513ebf762bb,Woman and Serpent,Symbolism,symbolic painting,c.1890
2641,2981,52627.jpg,450fc8bc8b9924db9bd48172f6498d3b,Self portrait,Rococo,self-portrait,1745
2644,2984,71732.jpg,f72f31224ccfa5ec42755d755eb374a5,Sacrifice of Iphigenia,Rococo,mythological painting,
2649,2989,46159.jpg,d7f21b854745372690a1896b8342d19f,Removal Dejanira,Symbolism,mythological painting,c.1860
2652,2992,65282.jpg,8e441c5899bf3d2f3b2c493e62fb92bf,Taira ghost,Ukiyo-e,mythological painting,
2655,2996,41341.jpg,062244b785e58518f2f189329633c59e,"Costume design for the Opera ""Legend of the Invisible City of Kitezh and Maiden Fevronia""  by Nikolai Rimsky-Korsakov ",Art Nouveau (Modern),design,1934.0
2657,2999,57816.jpg,3cc9a44380296d93e68b71a27643c25f,Still Life Flowers in a Vase,Post-Impressionism,flower painting,1888
2664,3006,6745.jpg,739ad39c672e781a5cee3c07ecb9f646,Arrangement in Grey: Portrait of the Painter,Tonalism,self-portrait,c.1872
2675,3020,83968.jpg,1b364d98237678788dceab6d21ca5d7f,Self Portrait,Romanticism,self-portrait,c.1861
2677,3022,84771.jpg,c1f526286c85264efa11bab51eea383c,"Melancholia, or Breton Eve",Synthetism,symbolic painting,c.1890
2679,3024,29658.jpg,c3e9d9ebe5f2900190bef9342c440bd9,Ornaments for three spoons stalks,Northern Renaissance,design,
2687,3032,46214.jpg,c38fea973e430fde20b174f588e853d4,Self-portrait of Luca Signorelli (left),High Renaissance,self-portrait,c.1503
2689,3035,70193.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Still Life,Post-Impressionism,flower painting,1888
2703,3049,90532.jpg,1e595d48fcdc7832cb923efc35aa8da4,Portrait of the Artist as a Young Derelict,Neo-Expressionism,figurative,1982.0
2704,3050,50957.jpg,8cdd41002b7b5c5d112865054a7fe13e,Three Naked in the Forest,Expressionism,nude painting (nu),1935
2705,3051,93825.jpg,ede635e53e1b4a905bbea74de30371cf,Venus in front of the mirror,Mannerism (Late Renaissance),mythological painting,1554
2706,3052,44199.jpg,3cc9a44380296d93e68b71a27643c25f,Bacchanalia. The Battle of Love,Post-Impressionism,mythological painting,1880
2714,3060,80501.jpg,a2f9c82cad0bc8213ce6af4c6d8485fe,Galatea and Pygmalion,Mannerism (Late Renaissance),mythological painting,c.1530
2730,3076,7670.jpg,d7f21b854745372690a1896b8342d19f,Self-portrait,Symbolism,self-portrait,1872
2738,3085,81176.jpg,3a320926ef941d53716127548523450c,The Slave Ship,Romanticism,marina,1840
2740,3087,23171.jpg,c5d221866879b9c2c6781275eebf7b68,Il Giardino di Lignorelles (nel giardino fiorito),,flower painting,1920
2742,3089,96018.jpg,5f5ecf8c4e2f99aaa28add458c113984,Reclining Nude I,Art Deco,nude painting (nu),1925
2746,3094,94200.jpg,45f4183820ce1fa775f8a27d3120aad6,Stage design for Mussorgsky's opera 'Boris Godunov',Art Nouveau (Modern),design,1913
2748,3097,45747.jpg,345dc3f45c95d3fe04f8c192cc8ed8d2,Ships at the port of Greifswald,Romanticism,marina,c.1810
2752,3101,102348.jpg,3a320926ef941d53716127548523450c,Keelmen heaving in coals by night,Romanticism,marina,
2757,3106,12204.jpg,d7f21b854745372690a1896b8342d19f,Galatea,Symbolism,mythological painting,c.1880
2770,3119,100479.jpg,c5789fb341de0b47c7bf5ac0817fe0d9,Self-Portrait,Expressionism,self-portrait,
2777,3129,100157.jpg,6cddbe4fa475cf6ba58e4aa55203b31d,A Saddled Bay Hunter,Romanticism,animal painting,1786
2813,3170,54827.jpg,9a85697fd693e11f87846ebc70c00227,Sappho,Romanticism,mythological painting,1890
2822,3180,82636.jpg,855baacfb3c92bca6700accbac624378,The Three Fiancees,Symbolism,symbolic painting,
2839,3198,42523.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Of a Neophyte and how the Black Art was revealed unto him,Art Nouveau (Modern),design,
2844,3204,59733.jpg,5492f3de0de95c559f5d2ebcffb084a6,The Focus Tombs ,Surrealism,symbolic painting,1957.0
2861,3223,58249.jpg,45f4183820ce1fa775f8a27d3120aad6,Stage design for Mussorgsky's opera 'Boris Godunov',Art Nouveau (Modern),design,1913
2883,3247,71607.jpg,8f59e3f70611b198f0536f60187cb64b,Odysseus in the Cave of Polyphemus,Baroque,mythological painting,c.1635
2896,3262,17042.jpg,2cd87bc71a43270dc7ce0917f6f6d980,Advertisement for Children's Books,Art Nouveau (Modern),design,1894
2898,3264,100827.jpg,4a30943bf6dd5da55d12ccd14aaff0d8,Rest,Magic Realism,nude painting (nu),1911
2900,3266,2584.jpg,8ce72182690e99ec3ac142577dc4e7c4,Venus convinces Helen to hear Paris,Neoclassicism,mythological painting,1790
2906,3272,17732.jpg,c3e9d9ebe5f2900190bef9342c440bd9,A lobster,Northern Renaissance,animal painting,1495
2916,3284,97921.jpg,4f208b35593227fd5791a974b562a77c,Due canarini in gabia,Magic Realism,animal painting,
2925,3293,13515.jpg,5a6cecdea04a1e811b6c5ce9257673f8,The Precious Ridiculous,Romanticism,symbolic painting,1883
2957,3330,70375.jpg,062244b785e58518f2f189329633c59e,"Costume design for the ballet  ""Firebird"" by Igor Stravinsky",Art Nouveau (Modern),design,1931.0
2966,3341,23903.jpg,599777e56cedc655aef921713d5becd1,Emperor Augustus and the Sybil of Tibur,Northern Renaissance,mythological painting,
2968,3343,15656.jpg,10bc951c2eb4a2f05fa773bdaace4e3b,Cart with Red and White Ox,Realism,animal painting,1884
